attack_key,attack_label,strength,P,Q,raw_similarity
distortion_combo_degradation,Dist-Com-Deg,0.6,1.0,0.2530158854670541,1e-12
distortion_combo_degradation,Dist-Com-Deg,0.8,1.0,0.20249791552466148,1e-12
distortion_combo_degradation,Dist-Com-Deg,1.0,1.0,0.23761403241295026,1e-12
distortion_combo_all,Dist-Com-All,0.2,1.0,0.4889763981319676,1e-12
distortion_combo_all,Dist-Com-All,0.4,1.0,0.37385990189597856,1e-12
distortion_combo_all,Dist-Com-All,0.6,1.0,0.2514982259287693,1e-12
distortion_combo_all,Dist-Com-All,0.8,1.0,0.17842967741757818,1e-12
distortion_combo_all,Dist-Com-All,1.0,1.0,0.14598219018734712,1e-12
regen_diffusion,Regen-Diffusion,0.2,1.0,0.8918626667932437,1e-12
regen_diffusion,Regen-Diffusion,0.4,1.0,0.8020859369937895,1e-12
regen_diffusion,Regen-Diffusion,0.6,1.0,0.681842437613047,1e-12
regen_diffusion,Regen-Diffusion,0.8,1.0,0.5446646909154095,1e-12
regen_diffusion,Regen-Diffusion,1.0,1.0,0.42941070684097504,1e-12
regen_diffusion_prompt,Regen-Diffusion&P,0.2,1.0,0.8746732858737004,1e-12
regen_diffusion_prompt,Regen-Diffusion&P,0.4,1.0,0.7149294512990716,1e-12
regen_diffusion_prompt,Regen-Diffusion&P,0.6,1.0,0.5177247097922443,1e-12
regen_diffusion_prompt,Regen-Diffusion&P,0.8,1.0,0.3862869443650558,1e-12
regen_diffusion_prompt,Regen-Diffusion&P,1.0,1.0,0.3019745025522804,1e-12
regen_vae,Regen-VAE,0.2,1.0,0.8918626667932437,1e-12
regen_vae,Regen-VAE,0.4,1.0,0.8020859369937895,1e-12
regen_vae,Regen-VAE,0.6,1.0,0.681842437613047,1e-12
regen_vae,Regen-VAE,0.8,1.0,0.5446646909154095,1e-12
regen_vae,Regen-VAE,1.0,1.0,0.42941070684097504,1e-12
2x_regen,Regen-2xDiffusion,0.2,1.0,0.8886632270638182,1e-12
2x_regen,Regen-2xDiffusion,0.4,1.0,0.7719273891323626,1e-12
2x_regen,Regen-2xDiffusion,0.6,1.0,0.5740980986583153,1e-12
2x_regen,Regen-2xDiffusion,0.8,1.0,0.4610318727921415,1e-12
2x_regen,Regen-2xDiffusion,1.0,1.0,0.395617245563209,1e-12
4x_regen,Regen-4xDiffusion,0.2,1.0,0.8781608629293685,1e-12
4x_regen,Regen-4xDiffusion,0.4,1.0,0.713694999888375,1e-12
4x_regen,Regen-4xDiffusion,0.6,1.0,0.5150175705531257,1e-12
4x_regen,Regen-4xDiffusion,0.8,1.0,0.4337422820677066,1e-12
4x_regen,Regen-4xDiffusion,1.0,1.0,0.38963449268628436,1e-12
4x_regen_bmshj,Regen-4xVAE,0.2,1.0,0.8781608629293685,1e-12
4x_regen_bmshj,Regen-4xVAE,0.4,1.0,0.713694999888375,1e-12
4x_regen_bmshj,Regen-4xVAE,0.6,1.0,0.5150175705531257,1e-12
4x_regen_bmshj,Regen-4xVAE,0.8,1.0,0.4337422820677066,1e-12
4x_regen_bmshj,Regen-4xVAE,1.0,1.0,0.38963449268628436,1e-12
adv_emb_resnet18_untg,AdvEmb-RN18,0.2,1.0,0.81824848291271,1e-12
adv_emb_resnet18_untg,AdvEmb-RN18,0.4,1.0,0.730436172482226,1e-12
adv_emb_resnet18_untg,AdvEmb-RN18,0.6,1.0,0.6485630495601892,1e-12
adv_emb_resnet18_untg,AdvEmb-RN18,0.8,1.0,0.5765601891772377,1e-12
adv_emb_resnet18_untg,AdvEmb-RN18,1.0,1.0,0.5145069149497334,1e-12
adv_emb_clip_untg_alphaRatio_0.05_step_200,AdvEmb-CLIP,0.2,1.0,0.81824848291271,1e-12
adv_emb_clip_untg_alphaRatio_0.05_step_200,AdvEmb-CLIP,0.4,1.0,0.730436172482226,1e-12
adv_emb_clip_untg_alphaRatio_0.05_step_200,AdvEmb-CLIP,0.6,1.0,0.6485630495601892,1e-12
adv_emb_clip_untg_alphaRatio_0.05_step_200,AdvEmb-CLIP,0.8,1.0,0.5765601891772377,1e-12
adv_emb_clip_untg_alphaRatio_0.05_step_200,AdvEmb-CLIP,1.0,1.0,0.5145069149497334,1e-12
adv_emb_same_vae_untg,AdvEmb-KLVAE8,0.2,1.0,0.81824848291271,1e-12
adv_emb_same_vae_untg,AdvEmb-KLVAE8,0.4,1.0,0.730436172482226,1e-12
adv_emb_same_vae_untg,AdvEmb-KLVAE8,0.6,1.0,0.6485630495601892,1e-12
adv_emb_same_vae_untg,AdvEmb-KLVAE8,0.8,1.0,0.5765601891772377,1e-12
adv_emb_same_vae_untg,AdvEmb-KLVAE8,1.0,1.0,0.5145069149497334,1e-12
adv_emb_klf16_vae_untg,AdvEmb-KLVAE16,0.2,1.0,0.81824848291271,1e-12
adv_emb_klf16_vae_untg,AdvEmb-KLVAE16,0.4,1.0,0.730436172482226,1e-12
adv_emb_klf16_vae_untg,AdvEmb-KLVAE16,0.6,1.0,0.6485630495601892,1e-12
adv_emb_klf16_vae_untg,AdvEmb-KLVAE16,0.8,1.0,0.5765601891772377,1e-12
adv_emb_klf16_vae_untg,AdvEmb-KLVAE16,1.0,1.0,0.5145069149497334,1e-12
adv_emb_sdxl_vae_untg,AdvEmb-SdxlVAE,0.2,1.0,0.81824848291271,1e-12
adv_emb_sdxl_vae_untg,AdvEmb-SdxlVAE,0.4,1.0,0.730436172482226,1e-12
adv_emb_sdxl_vae_untg,AdvEmb-SdxlVAE,0.6,1.0,0.6485630495601892,1e-12
adv_emb_sdxl_vae_untg,AdvEmb-SdxlVAE,0.8,1.0,0.5765601891772377,1e-12
adv_emb_sdxl_vae_untg,AdvEmb-SdxlVAE,1.0,1.0,0.5145069149497334,1e-12
adv_cls_unwm_wm_0.01_50_warm_train3k,AdvCls-UnWM-WM,0.2,1.0,0.7551623203704613,1e-12
adv_cls_unwm_wm_0.01_50_warm_train3k,AdvCls-UnWM-WM,0.4,1.0,0.654888510189289,1e-12
adv_cls_unwm_wm_0.01_50_warm_train3k,AdvCls-UnWM-WM,0.6,1.0,0.5687148892631695,1e-12
adv_cls_unwm_wm_0.01_50_warm_train3k,AdvCls-UnWM-WM,0.8,1.0,0.49676675708270057,1e-12
adv_cls_unwm_wm_0.01_50_warm_train3k,AdvCls-UnWM-WM,1.0,1.0,0.43682608973361886,1e-12
adv_cls_real_wm_0.01_50_warm,AdvCls-Real-WM,0.2,1.0,0.7551623203704613,1e-12
adv_cls_real_wm_0.01_50_warm,AdvCls-Real-WM,0.4,1.0,0.654888510189289,1e-12
adv_cls_real_wm_0.01_50_warm,AdvCls-Real-WM,0.6,1.0,0.5687148892631695,1e-12
adv_cls_real_wm_0.01_50_warm,AdvCls-Real-WM,0.8,1.0,0.49676675708270057,1e-12
adv_cls_real_wm_0.01_50_warm,AdvCls-Real-WM,1.0,1.0,0.43682608973361886,1e-12
adv_cls_wm1_wm2_0.01_50_warm,AdvCls-WM1-WM2,0.2,1.0,0.7551623203704613,1e-12
adv_cls_wm1_wm2_0.01_50_warm,AdvCls-WM1-WM2,0.4,1.0,0.654888510189289,1e-12
adv_cls_wm1_wm2_0.01_50_warm,AdvCls-WM1-WM2,0.6,1.0,0.5687148892631695,1e-12
adv_cls_wm1_wm2_0.01_50_warm,AdvCls-WM1-WM2,0.8,1.0,0.49676675708270057,1e-12
adv_cls_wm1_wm2_0.01_50_warm,AdvCls-WM1-WM2,1.0,1.0,0.43682608973361886,1e-12
